Unnamed: 0,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,weekday,hour,month
13558324,1298,3,1.47299E+18,4.7564483,14,0,12.04991579,,,17.8,0,12.8,0,1022.5,20,3.6,6,12,9
13560678,1298,0,1.47299E+18,6.0621,14,0,12.04991579,,,20.6,0,10.6,0,1023,40,5.7,6,13,9
13560679,1298,1,1.47299E+18,8.20191,14,0,12.04991579,,,20.6,0,10.6,0,1023,40,5.7,6,13,9
13560680,1298,2,1.47299E+18,7.639993,14,0,12.04991579,,,20.6,0,10.6,0,1023,40,5.7,6,13,9
13560681,1298,3,1.47299E+18,4.5185637,14,0,12.04991579,,,20.6,0,10.6,0,1023,40,5.7,6,13,9
13563035,1298,0,1.473E+18,6.061035,14,0,12.04991579,,,22.2,0,11.1,0,1023,40,5.1,6,14,9
13563036,1298,1,1.473E+18,8.343961,14,0,12.04991579,,,22.2,0,11.1,0,1023,40,5.1,6,14,9
13563037,1298,2,1.473E+18,7.5334315,14,0,12.04991579,,,22.2,0,11.1,0,1023,40,5.1,6,14,9
13563038,1298,3,1.473E+18,1.5482644,14,0,12.04991579,,,22.2,0,11.1,0,1023,40,5.1,6,14,9
13565391,1298,0,1.473E+18,6.073701,14,0,12.04991579,,,23.9,0,11.1,0,1023,40,5.1,6,15,9
13565392,1298,1,1.473E+18,8.388671,14,0,12.04991579,,,23.9,0,11.1,0,1023,40,5.1,6,15,9
13565393,1298,2,1.473E+18,7.621445,14,0,12.04991579,,,23.9,0,11.1,0,1023,40,5.1,6,15,9
13565394,1298,3,1.473E+18,1.5573232,14,0,12.04991579,,,23.9,0,11.1,0,1023,40,5.1,6,15,9
13567747,1298,0,1.473E+18,6.0520988,14,0,12.04991579,,,25,0,7.8,0,1023,30,6.2,6,16,9
13567748,1298,1,1.473E+18,8.354968,14,0,12.04991579,,,25,0,7.8,0,1023,30,6.2,6,16,9
13567749,1298,2,1.473E+18,7.6412477,14,0,12.04991579,,,25,0,7.8,0,1023,30,6.2,6,16,9
13567750,1298,3,1.473E+18,1.5630798,14,0,12.04991579,,,25,0,7.8,0,1023,30,6.2,6,16,9
13570102,1298,0,1.47301E+18,6.061466,14,0,12.04991579,,,25,0,8.3,0,1023,20,4.6,6,17,9
13570103,1298,1,1.47301E+18,8.412506,14,0,12.04991579,,,25,0,8.3,0,1023,20,4.6,6,17,9
13570104,1298,2,1.47301E+18,7.728671,14,0,12.04991579,,,25,0,8.3,0,1023,20,4.6,6,17,9
13570105,1298,3,1.47301E+18,5.50379,14,0,12.04991579,,,25,0,8.3,0,1023,20,4.6,6,17,9
13572458,1298,0,1.47301E+18,6.07725,14,0,12.04991579,,,26.1,0,8.9,0,1022.5,60,3.6,6,18,9
13572459,1298,1,1.47301E+18,8.415264,14,0,12.04991579,,,26.1,0,8.9,0,1022.5,60,3.6,6,18,9
13572460,1298,2,1.47301E+18,7.6675935,14,0,12.04991579,,,26.1,0,8.9,0,1022.5,60,3.6,6,18,9
13572461,1298,3,1.47301E+18,4.902144,14,0,12.04991579,,,26.1,0,8.9,0,1022.5,60,3.6,6,18,9
13574812,1298,0,1.47302E+18,6.065282,14,0,12.04991579,,,26.1,0,10.6,0,1022,90,4.6,6,19,9
13574813,1298,1,1.47302E+18,8.421917,14,0,12.04991579,,,26.1,0,10.6,0,1022,90,4.6,6,19,9
13574814,1298,2,1.47302E+18,7.609461,14,0,12.04991579,,,26.1,0,10.6,0,1022,90,4.6,6,19,9
13574815,1298,3,1.47302E+18,4.2434225,14,0,12.04991579,,,26.1,0,10.6,0,1022,90,4.6,6,19,9
13577166,1298,0,1.47302E+18,6.0876427,14,0,12.04991579,,,26.1,0,11.1,0,1022,130,4.6,6,20,9
13577167,1298,1,1.47302E+18,8.467513,14,0,12.04991579,,,26.1,0,11.1,0,1022,130,4.6,6,20,9
13577168,1298,2,1.47302E+18,7.623994,14,0,12.04991579,,,26.1,0,11.1,0,1022,130,4.6,6,20,9
13577169,1298,3,1.47302E+18,4.2693534,14,0,12.04991579,,,26.1,0,11.1,0,1022,130,4.6,6,20,9
13579521,1298,0,1.47302E+18,6.0621,14,0,12.04991579,,,26.1,0,10.6,0,1022,130,4.1,6,21,9
13579522,1298,1,1.47302E+18,8.4502735,14,0,12.04991579,,,26.1,0,10.6,0,1022,130,4.1,6,21,9
13579523,1298,2,1.47302E+18,7.6294994,14,0,12.04991579,,,26.1,0,10.6,0,1022,130,4.1,6,21,9
13579524,1298,3,1.47302E+18,4.1198936,14,0,12.04991579,,,26.1,0,10.6,0,1022,130,4.1,6,21,9
13581875,1298,0,1.47303E+18,6.0695105,14,0,12.04991579,,,25.6,0,8.9,0,1022,110,3.1,6,22,9
13581876,1298,1,1.47303E+18,8.453832,14,0,12.04991579,,,25.6,0,8.9,0,1022,110,3.1,6,22,9
13581877,1298,2,1.47303E+18,7.558214,14,0,12.04991579,,,25.6,0,8.9,0,1022,110,3.1,6,22,9
13581878,1298,3,1.47303E+18,4.277006,14,0,12.04991579,,,25.6,0,8.9,0,1022,110,3.1,6,22,9
13584229,1298,0,1.47303E+18,6.0413494,14,0,12.04991579,,,23.9,0,9.4,0,1022.5,100,2.6,6,23,9
13584230,1298,1,1.47303E+18,8.367331,14,0,12.04991579,,,23.9,0,9.4,0,1022.5,100,2.6,6,23,9
13584231,1298,2,1.47303E+18,7.6273837,14,0,12.04991579,,,23.9,0,9.4,0,1022.5,100,2.6,6,23,9
13584232,1298,3,1.47303E+18,1.5645243,14,0,12.04991579,,,23.9,0,9.4,0,1022.5,100,2.6,6,23,9
13586583,1298,0,1.47303E+18,6.0627546,14,0,12.04991579,,,22.2,0,8.9,0,1022.5,0,0,0,0,9
13586584,1298,1,1.47303E+18,8.35246,14,0,12.04991579,,,22.2,0,8.9,0,1022.5,0,0,0,0,9
13586585,1298,2,1.47303E+18,7.6606655,14,0,12.04991579,,,22.2,0,8.9,0,1022.5,0,0,0,0,9
13586586,1298,3,1.47303E+18,1.5666556,14,0,12.04991579,,,22.2,0,8.9,0,1022.5,0,0,0,0,9
13588938,1298,0,1.47304E+18,6.063183,14,0,12.04991579,,,20,0,10.6,0,1023,360,1.5,0,1,9
13588939,1298,1,1.47304E+18,8.295741,14,0,12.04991579,,,20,0,10.6,0,1023,360,1.5,0,1,9
13588940,1298,2,1.47304E+18,7.5828404,14,0,12.04991579,,,20,0,10.6,0,1023,360,1.5,0,1,9
13588941,1298,3,1.47304E+18,1.5657995,14,0,12.04991579,,,20,0,10.6,0,1023,360,1.5,0,1,9
13591293,1298,0,1.47304E+18,6.0499716,14,0,12.04991579,,,17.8,0,11.1,0,1023,330,1.5,0,2,9
13591294,1298,1,1.47304E+18,8.233859,14,0,12.04991579,,,17.8,0,11.1,0,1023,330,1.5,0,2,9
13591295,1298,2,1.47304E+18,7.6821184,14,0,12.04991579,,,17.8,0,11.1,0,1023,330,1.5,0,2,9
13591296,1298,3,1.47304E+18,1.5553195,14,0,12.04991579,,,17.8,0,11.1,0,1023,330,1.5,0,2,9
13593649,1298,0,1.47304E+18,6.050384,14,0,12.04991579,,,17.2,0,11.7,0,1023,340,1.5,0,3,9
13593650,1298,1,1.47304E+18,8.23181,14,0,12.04991579,,,17.2,0,11.7,0,1023,340,1.5,0,3,9
13593651,1298,2,1.47304E+18,7.637904,14,0,12.04991579,,,17.2,0,11.7,0,1023,340,1.5,0,3,9
13593652,1298,3,1.47304E+18,1.5426569,14,0,12.04991579,,,17.2,0,11.7,0,1023,340,1.5,0,3,9
13596004,1298,0,1.47305E+18,6.058518,14,0,12.04991579,,,17.2,0,12.2,0,1022.5,0,0,0,4,9
13596005,1298,1,1.47305E+18,8.301552,14,0,12.04991579,,,17.2,0,12.2,0,1022.5,0,0,0,4,9
13596006,1298,2,1.47305E+18,7.558214,14,0,12.04991579,,,17.2,0,12.2,0,1022.5,0,0,0,4,9
13596007,1298,3,1.47305E+18,1.5307193,14,0,12.04991579,,,17.2,0,12.2,0,1022.5,0,0,0,4,9
13598359,1298,0,1.47305E+18,6.083932,14,0,12.04991579,,,16.1,0,12.2,0,1022.5,350,2.6,0,5,9
13598360,1298,1,1.47305E+18,8.172004,14,0,12.04991579,,,16.1,0,12.2,0,1022.5,350,2.6,0,5,9
13598361,1298,2,1.47305E+18,7.6768956,14,0,12.04991579,,,16.1,0,12.2,0,1022.5,350,2.6,0,5,9
13598362,1298,3,1.47305E+18,1.5223539,14,0,12.04991579,,,16.1,0,12.2,0,1022.5,350,2.6,0,5,9
13600713,1298,0,1.47306E+18,6.0625496,14,0,12.04991579,,,15,0,11.7,0,1022.5,350,1.5,0,6,9
13600714,1298,1,1.47306E+18,8.2690115,14,0,12.04991579,,,15,0,11.7,0,1022.5,350,1.5,0,6,9
13600715,1298,2,1.47306E+18,7.567242,14,0,12.04991579,,,15,0,11.7,0,1022.5,350,1.5,0,6,9
13600716,1298,3,1.47306E+18,1.5127287,14,0,12.04991579,,,15,0,11.7,0,1022.5,350,1.5,0,6,9
13603069,1298,0,1.47306E+18,6.031113,14,0,12.04991579,,,16.1,0,11.7,0,1022.5,340,3.1,0,7,9
13603070,1298,1,1.47306E+18,8.257979,14,0,12.04991579,,,16.1,0,11.7,0,1022.5,340,3.1,0,7,9
13603071,1298,2,1.47306E+18,7.680111,14,0,12.04991579,,,16.1,0,11.7,0,1022.5,340,3.1,0,7,9
13603072,1298,3,1.47306E+18,1.5076488,14,0,12.04991579,,,16.1,0,11.7,0,1022.5,340,3.1,0,7,9
13605426,1298,0,1.47306E+18,6.0306706,14,0,12.04991579,,,17.2,0,11.7,0,1022.5,10,3.6,0,8,9
13605427,1298,1,1.47306E+18,8.073129,14,0,12.04991579,,,17.2,0,11.7,0,1022.5,10,3.6,0,8,9
13605428,1298,2,1.47306E+18,7.615471,14,0,12.04991579,,,17.2,0,11.7,0,1022.5,10,3.6,0,8,9
13605429,1298,3,1.47306E+18,1.5002033,14,0,12.04991579,,,17.2,0,11.7,0,1022.5,10,3.6,0,8,9
13607782,1298,0,1.47307E+18,6.0576572,14,0,12.04991579,,,15.6,0,11.1,0,1022.5,350,3.1,0,9,9
13607783,1298,1,1.47307E+18,8.090984,14,0,12.04991579,,,15.6,0,11.1,0,1022.5,350,3.1,0,9,9
13607784,1298,2,1.47307E+18,7.639161,14,0,12.04991579,,,15.6,0,11.1,0,1022.5,350,3.1,0,9,9
13607785,1298,3,1.47307E+18,1.4975673,14,0,12.04991579,,,15.6,0,11.1,0,1022.5,350,3.1,0,9,9
13610138,1298,0,1.47307E+18,6.0684557,14,0,12.04991579,,,15.6,0,11.7,0,1022,340,4.1,0,10,9
13610139,1298,1,1.47307E+18,8.035939,14,0,12.04991579,,,15.6,0,11.7,0,1022,340,4.1,0,10,9
13610140,1298,2,1.47307E+18,7.6849174,14,0,12.04991579,,,15.6,0,11.7,0,1022,340,4.1,0,10,9
13610141,1298,3,1.47307E+18,5.962363,14,0,12.04991579,,,15.6,0,11.7,0,1022,340,4.1,0,10,9
13612495,1298,0,1.47307E+18,6.0776515,14,0,12.04991579,,,15.6,0,11.1,0,1022.5,340,3.1,0,11,9
13612496,1298,1,1.47307E+18,8.126651,14,0,12.04991579,,,15.6,0,11.1,0,1022.5,340,3.1,0,11,9
13612497,1298,2,1.47307E+18,7.6235685,14,0,12.04991579,,,15.6,0,11.1,0,1022.5,340,3.1,0,11,9
13612498,1298,3,1.47307E+18,4.9295554,14,0,12.04991579,,,15.6,0,11.1,0,1022.5,340,3.1,0,11,9
13614849,1298,0,1.47308E+18,6.0828695,14,0,12.04991579,,,17.2,0,11.7,0,1023,350,2.6,0,12,9
13614850,1298,1,1.47308E+18,8.095663,14,0,12.04991579,,,17.2,0,11.7,0,1023,350,2.6,0,12,9
13614851,1298,2,1.47308E+18,7.6940603,14,0,12.04991579,,,17.2,0,11.7,0,1023,350,2.6,0,12,9
13614852,1298,3,1.47308E+18,4.6680417,14,0,12.04991579,,,17.2,0,11.7,0,1023,350,2.6,0,12,9
13617204,1298,0,1.47308E+18,6.106272,14,0,12.04991579,,,18.3,0,12.2,0,1023.5,350,2.1,0,13,9
13617205,1298,1,1.47308E+18,8.225841,14,0,12.04991579,,,18.3,0,12.2,0,1023.5,350,2.1,0,13,9
13617206,1298,2,1.47308E+18,7.6916795,14,0,12.04991579,,,18.3,0,12.2,0,1023.5,350,2.1,0,13,9
13617207,1298,3,1.47308E+18,4.3496637,14,0,12.04991579,,,18.3,0,12.2,0,1023.5,350,2.1,0,13,9
13619559,1298,0,1.47308E+18,6.120368,14,0,12.04991579,,,22.2,0,11.7,0,1022.5,10,3.6,0,14,9
13619560,1298,1,1.47308E+18,8.33069,14,0,12.04991579,,,22.2,0,11.7,0,1022.5,10,3.6,0,14,9
13619561,1298,2,1.47308E+18,7.614184,14,0,12.04991579,,,22.2,0,11.7,0,1022.5,10,3.6,0,14,9
13619562,1298,3,1.47308E+18,1.5501124,14,0,12.04991579,,,22.2,0,11.7,0,1022.5,10,3.6,0,14,9
13621913,1298,0,1.47309E+18,6.1362443,14,0,12.04991579,,,22.8,0,12.2,0,1022.5,340,3.1,0,15,9
13621914,1298,1,1.47309E+18,8.393872,14,0,12.04991579,,,22.8,0,12.2,0,1022.5,340,3.1,0,15,9
13621915,1298,2,1.47309E+18,7.663525,14,0,12.04991579,,,22.8,0,12.2,0,1022.5,340,3.1,0,15,9
13621916,1298,3,1.47309E+18,1.5607938,14,0,12.04991579,,,22.8,0,12.2,0,1022.5,340,3.1,0,15,9
13624266,1298,0,1.47309E+18,6.11977,14,0,12.04991579,,,23.9,0,12.8,0,1021.5,350,3.6,0,16,9
13624267,1298,1,1.47309E+18,8.433296,14,0,12.04991579,,,23.9,0,12.8,0,1021.5,350,3.6,0,16,9
13624268,1298,2,1.47309E+18,7.608166,14,0,12.04991579,,,23.9,0,12.8,0,1021.5,350,3.6,0,16,9
13624269,1298,3,1.47309E+18,1.5588391,14,0,12.04991579,,,23.9,0,12.8,0,1021.5,350,3.6,0,16,9
13626621,1298,0,1.47309E+18,6.1611314,14,0,12.04991579,,,25.6,0,13.3,0,1020.5,340,3.6,0,17,9
13626622,1298,1,1.47309E+18,8.433294,14,0,12.04991579,,,25.6,0,13.3,0,1020.5,340,3.6,0,17,9
13626623,1298,2,1.47309E+18,7.5933995,14,0,12.04991579,,,25.6,0,13.3,0,1020.5,340,3.6,0,17,9
13626624,1298,3,1.47309E+18,1.5506428,14,0,12.04991579,,,25.6,0,13.3,0,1020.5,340,3.6,0,17,9
13628975,1298,0,1.4731E+18,6.116371,14,0,12.04991579,,,25.6,0,13.9,0,1019.5,350,4.1,0,18,9
13628976,1298,1,1.4731E+18,8.477194,14,0,12.04991579,,,25.6,0,13.9,0,1019.5,350,4.1,0,18,9
13628977,1298,2,1.4731E+18,7.6449957,14,0,12.04991579,,,25.6,0,13.9,0,1019.5,350,4.1,0,18,9
13628978,1298,3,1.4731E+18,4.8695555,14,0,12.04991579,,,25.6,0,13.9,0,1019.5,350,4.1,0,18,9
13631327,1298,0,1.4731E+18,6.1072903,14,0,12.04991579,,,26.7,0,13.3,0,1018.5,350,5.1,0,19,9
13631328,1298,1,1.4731E+18,8.5040655,14,0,12.04991579,,,26.7,0,13.3,0,1018.5,350,5.1,0,19,9
13631329,1298,2,1.4731E+18,7.5792956,14,0,12.04991579,,,26.7,0,13.3,0,1018.5,350,5.1,0,19,9
13631330,1298,3,1.4731E+18,4.146263,14,0,12.04991579,,,26.7,0,13.3,0,1018.5,350,5.1,0,19,9
13633679,1298,0,1.47311E+18,6.122563,14,0,12.04991579,,,29.4,0,13.3,0,1017.5,360,4.1,0,20,9
13633680,1298,1,1.47311E+18,8.5201025,14,0,12.04991579,,,29.4,0,13.3,0,1017.5,360,4.1,0,20,9
13633681,1298,2,1.47311E+18,7.5536747,14,0,12.04991579,,,29.4,0,13.3,0,1017.5,360,4.1,0,20,9
13633682,1298,3,1.47311E+18,4.148929,14,0,12.04991579,,,29.4,0,13.3,0,1017.5,360,4.1,0,20,9
13636032,1298,0,1.47311E+18,6.129331,14,0,12.04991579,,,29.4,0,13.3,0,1016.5,340,4.1,0,21,9
13636033,1298,1,1.47311E+18,8.541093,14,0,12.04991579,,,29.4,0,13.3,0,1016.5,340,4.1,0,21,9
13636034,1298,2,1.47311E+18,7.6756897,14,0,12.04991579,,,29.4,0,13.3,0,1016.5,340,4.1,0,21,9
13636035,1298,3,1.47311E+18,4.123337,14,0,12.04991579,,,29.4,0,13.3,0,1016.5,340,4.1,0,21,9
13638386,1298,0,1.47311E+18,6.115362,14,0,12.04991579,,,29.4,0,13.9,0,1016,330,3.1,0,22,9
13638387,1298,1,1.47311E+18,8.619067,14,0,12.04991579,,,29.4,0,13.9,0,1016,330,3.1,0,22,9
13638388,1298,2,1.47311E+18,7.4696426,14,0,12.04991579,,,29.4,0,13.9,0,1016,330,3.1,0,22,9
13638389,1298,3,1.47311E+18,4.123282,14,0,12.04991579,,,29.4,0,13.9,0,1016,330,3.1,0,22,9
13640738,1298,0,1.47312E+18,6.0835104,14,0,12.04991579,,,27.8,0,15,0,1016,330,1.5,0,23,9
13640739,1298,1,1.47312E+18,8.555221,14,0,12.04991579,,,27.8,0,15,0,1016,330,1.5,0,23,9
13640740,1298,2,1.47312E+18,7.5933995,14,0,12.04991579,,,27.8,0,15,0,1016,330,1.5,0,23,9
13640741,1298,3,1.47312E+18,4.122934,14,0,12.04991579,,,27.8,0,15,0,1016,330,1.5,0,23,9
13643091,1298,0,1.47312E+18,6.0755987,14,0,12.04991579,,,25.6,0,16.1,0,1015.5,310,2.1,1,0,9
13643092,1298,1,1.47312E+18,8.563758,14,0,12.04991579,,,25.6,0,16.1,0,1015.5,310,2.1,1,0,9
13643093,1298,2,1.47312E+18,7.6034145,14,0,12.04991579,,,25.6,0,16.1,0,1015.5,310,2.1,1,0,9
13643094,1298,3,1.47312E+18,4.1224637,14,0,12.04991579,,,25.6,0,16.1,0,1015.5,310,2.1,1,0,9
13645445,1298,0,1.47312E+18,6.089097,14,0,12.04991579,,,23.9,0,15.6,0,1016,350,3.1,1,1,9
13645446,1298,1,1.47312E+18,8.550392,14,0,12.04991579,,,23.9,0,15.6,0,1016,350,3.1,1,1,9
13645447,1298,2,1.47312E+18,7.540839,14,0,12.04991579,,,23.9,0,15.6,0,1016,350,3.1,1,1,9
13645448,1298,3,1.47312E+18,4.122496,14,0,12.04991579,,,23.9,0,15.6,0,1016,350,3.1,1,1,9
13647797,1298,0,1.47313E+18,6.0638156,14,0,12.04991579,,,22.8,0,15.6,0,1016,340,3.1,1,2,9
13647798,1298,1,1.47313E+18,8.477483,14,0,12.04991579,,,22.8,0,15.6,0,1016,340,3.1,1,2,9
13647799,1298,2,1.47313E+18,7.6248436,14,0,12.04991579,,,22.8,0,15.6,0,1016,340,3.1,1,2,9
13647800,1298,3,1.47313E+18,4.123387,14,0,12.04991579,,,22.8,0,15.6,0,1016,340,3.1,1,2,9
13650148,1298,0,1.47313E+18,6.090547,14,0,12.04991579,,,22.8,0,15,0,1016,350,3.6,1,3,9
13650149,1298,1,1.47313E+18,8.416997,14,0,12.04991579,,,22.8,0,15,0,1016,350,3.6,1,3,9
13650150,1298,2,1.47313E+18,7.6227226,14,0,12.04991579,,,22.8,0,15,0,1016,350,3.6,1,3,9
13650151,1298,3,1.47313E+18,4.124319,14,0,12.04991579,,,22.8,0,15,0,1016,350,3.6,1,3,9
13652500,1298,0,1.47313E+18,6.060424,14,0,12.04991579,,,22.2,0,15,0,1015.5,330,3.1,1,4,9
13652501,1298,1,1.47313E+18,8.37309,14,0,12.04991579,,,22.2,0,15,0,1015.5,330,3.1,1,4,9
13652502,1298,2,1.47313E+18,7.5481925,14,0,12.04991579,,,22.2,0,15,0,1015.5,330,3.1,1,4,9
13652503,1298,3,1.47313E+18,4.125129,14,0,12.04991579,,,22.2,0,15,0,1015.5,330,3.1,1,4,9
13654851,1298,0,1.47314E+18,6.067624,14,0,12.04991579,,,21.7,0,15,0,1015,340,3.6,1,5,9
13654852,1298,1,1.47314E+18,8.349499,14,0,12.04991579,,,21.7,0,15,0,1015,340,3.6,1,5,9
13654853,1298,2,1.47314E+18,7.6627073,14,0,12.04991579,,,21.7,0,15,0,1015,340,3.6,1,5,9
13654854,1298,3,1.47314E+18,4.125977,14,0,12.04991579,,,21.7,0,15,0,1015,340,3.6,1,5,9
13657203,1298,0,1.47314E+18,6.054242,14,0,12.04991579,,,21.1,0,15,0,1014.5,330,2.6,1,6,9
13657204,1298,1,1.47314E+18,8.389628,14,0,12.04991579,,,21.1,0,15,0,1014.5,330,2.6,1,6,9
13657205,1298,2,1.47314E+18,7.5951457,14,0,12.04991579,,,21.1,0,15,0,1014.5,330,2.6,1,6,9
13657206,1298,3,1.47314E+18,4.126368,14,0,12.04991579,,,21.1,0,15,0,1014.5,330,2.6,1,6,9
13659553,1298,0,1.47315E+18,6.062326,14,0,12.04991579,,,22.2,0,15,0,1014,340,4.1,1,7,9
13659554,1298,1,1.47315E+18,8.299606,14,0,12.04991579,,,22.2,0,15,0,1014,340,4.1,1,7,9
13659555,1298,2,1.47315E+18,7.589012,14,0,12.04991579,,,22.2,0,15,0,1014,340,4.1,1,7,9
13659556,1298,3,1.47315E+18,4.1268377,14,0,12.04991579,,,22.2,0,15,0,1014,340,4.1,1,7,9
13661905,1298,0,1.47315E+18,6.0516634,14,0,12.04991579,,,21.1,0,15,0,1014,340,4.1,1,8,9
13661906,1298,1,1.47315E+18,8.369521,14,0,12.04991579,,,21.1,0,15,0,1014,340,4.1,1,8,9
13661907,1298,2,1.47315E+18,7.6495547,14,0,12.04991579,,,21.1,0,15,0,1014,340,4.1,1,8,9
13661908,1298,3,1.47315E+18,4.127428,14,0,12.04991579,,,21.1,0,15,0,1014,340,4.1,1,8,9
13664256,1298,0,1.47315E+18,6.079764,14,0,12.04991579,,,21.7,2,14.4,0,1014,340,4.6,1,9,9
13664257,1298,1,1.47315E+18,8.253798,14,0,12.04991579,,,21.7,2,14.4,0,1014,340,4.6,1,9,9
13664258,1298,2,1.47315E+18,7.5459023,14,0,12.04991579,,,21.7,2,14.4,0,1014,340,4.6,1,9,9
13664259,1298,3,1.47315E+18,4.1275616,14,0,12.04991579,,,21.7,2,14.4,0,1014,340,4.6,1,9,9
13666607,1298,0,1.47316E+18,6.106684,14,0,12.04991579,,,22.2,2,13.9,0,1014,340,5.7,1,10,9
13666608,1298,1,1.47316E+18,8.285108,14,0,12.04991579,,,22.2,2,13.9,0,1014,340,5.7,1,10,9
13666609,1298,2,1.47316E+18,7.683316,14,0,12.04991579,,,22.2,2,13.9,0,1014,340,5.7,1,10,9
13666610,1298,3,1.47316E+18,4.127886,14,0,12.04991579,,,22.2,2,13.9,0,1014,340,5.7,1,10,9
13668958,1298,0,1.47316E+18,6.135844,14,0,12.04991579,,,22.2,0.769,13.3,0,1014.5,350,7.2,1,11,9
13668959,1298,1,1.47316E+18,8.32558,14,0,12.04991579,,,22.2,0.769,13.3,0,1014.5,350,7.2,1,11,9
13668960,1298,2,1.47316E+18,7.629077,14,0,12.04991579,,,22.2,0.769,13.3,0,1014.5,350,7.2,1,11,9
13668961,1298,3,1.47316E+18,4.1269245,14,0,12.04991579,,,22.2,0.769,13.3,0,1014.5,350,7.2,1,11,9
13671308,1298,0,1.47316E+18,6.135844,14,0,12.04991579,,,22.2,0.769,13.9,-1,1015,350,4.6,1,12,9
13671309,1298,1,1.47316E+18,8.356355,14,0,12.04991579,,,22.2,0.769,13.9,-1,1015,350,4.6,1,12,9
13671310,1298,2,1.47316E+18,7.6294994,14,0,12.04991579,,,22.2,0.769,13.9,-1,1015,350,4.6,1,12,9
13671311,1298,3,1.47316E+18,4.1254525,14,0,12.04991579,,,22.2,0.769,13.9,-1,1015,350,4.6,1,12,9
13673659,1298,0,1.47317E+18,6.2187595,14,0,12.04991579,,,23.9,0.769,13.9,-1,1015,340,5.1,1,13,9
13673660,1298,1,1.47317E+18,8.450395,14,0,12.04991579,,,23.9,0.769,13.9,-1,1015,340,5.1,1,13,9
13673661,1298,2,1.47317E+18,7.6016774,14,0,12.04991579,,,23.9,0.769,13.9,-1,1015,340,5.1,1,13,9
13673662,1298,3,1.47317E+18,4.124002,14,0,12.04991579,,,23.9,0.769,13.9,-1,1015,340,5.1,1,13,9
13676006,1298,0,1.47317E+18,6.2730637,14,0,12.04991579,,,26.1,0.769,14.4,0,1015,350,4.6,1,14,9
13676007,1298,1,1.47317E+18,8.578452,14,0,12.04991579,,,26.1,0.769,14.4,0,1015,350,4.6,1,14,9
13676008,1298,2,1.47317E+18,7.5951457,14,0,12.04991579,,,26.1,0.769,14.4,0,1015,350,4.6,1,14,9
13676009,1298,3,1.47317E+18,4.122853,14,0,12.04991579,,,26.1,0.769,14.4,0,1015,350,4.6,1,14,9
13678356,1298,0,1.47317E+18,6.2863817,14,0,12.04991579,,,27.2,0.769,15,0,1015,360,7.2,1,15,9
13678357,1298,1,1.47317E+18,8.559969,14,0,12.04991579,,,27.2,0.769,15,0,1015,360,7.2,1,15,9
13678358,1298,2,1.47317E+18,8.040695,14,0,12.04991579,,,27.2,0.769,15,0,1015,360,7.2,1,15,9
13678359,1298,3,1.47317E+18,4.1223745,14,0,12.04991579,,,27.2,0.769,15,0,1015,360,7.2,1,15,9
13680707,1298,0,1.47318E+18,6.359828,14,0,12.04991579,,,28.3,4,15.6,0,1014.5,360,6.7,1,16,9
13680708,1298,1,1.47318E+18,8.635464,14,0,12.04991579,,,28.3,4,15.6,0,1014.5,360,6.7,1,16,9
13680709,1298,2,1.47318E+18,8.030569,14,0,12.04991579,,,28.3,4,15.6,0,1014.5,360,6.7,1,16,9
13680710,1298,3,1.47318E+18,4.122846,14,0,12.04991579,,,28.3,4,15.6,0,1014.5,360,6.7,1,16,9
13683057,1298,0,1.47318E+18,6.2811074,14,0,12.04991579,,,29.4,2,16.1,0,1014,350,7.7,1,17,9
13683058,1298,1,1.47318E+18,8.637728,14,0,12.04991579,,,29.4,2,16.1,0,1014,350,7.7,1,17,9
13683059,1298,2,1.47318E+18,7.635811,14,0,12.04991579,,,29.4,2,16.1,0,1014,350,7.7,1,17,9
13683060,1298,3,1.47318E+18,4.123756,14,0,12.04991579,,,29.4,2,16.1,0,1014,350,7.7,1,17,9
13685409,1298,0,1.47318E+18,6.301002,14,0,12.04991579,,,27.8,0.769,16.7,0,1014,350,5.7,1,18,9
13685410,1298,1,1.47318E+18,8.690213,14,0,12.04991579,,,27.8,0.769,16.7,0,1014,350,5.7,1,18,9
13685411,1298,2,1.47318E+18,7.6631165,14,0,12.04991579,,,27.8,0.769,16.7,0,1014,350,5.7,1,18,9
13685412,1298,3,1.47318E+18,4.124392,14,0,12.04991579,,,27.8,0.769,16.7,0,1014,350,5.7,1,18,9
13687759,1298,0,1.47319E+18,6.317412,14,0,12.04991579,,,28.9,0.769,17.2,0,1013.5,350,6.2,1,19,9
13687760,1298,1,1.47319E+18,8.673911,14,0,12.04991579,,,28.9,0.769,17.2,0,1013.5,350,6.2,1,19,9
13687761,1298,2,1.47319E+18,7.532506,14,0,12.04991579,,,28.9,0.769,17.2,0,1013.5,350,6.2,1,19,9
13687762,1298,3,1.47319E+18,4.125171,14,0,12.04991579,,,28.9,0.769,17.2,0,1013.5,350,6.2,1,19,9
13690109,1298,0,1.47319E+18,6.296004,14,0,12.04991579,,,27.8,0.769,16.7,0,1013.5,360,6.7,1,20,9
13690110,1298,1,1.47319E+18,8.718176,14,0,12.04991579,,,27.8,0.769,16.7,0,1013.5,360,6.7,1,20,9
